Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024/06/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IDA only,IDX,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04E+11,4.20E+11,4.40E+11,4.66E+11,4.86E+11,5.39E+11,5.32E+11,5.67E+11,5.99E+11,6.48E+11,6.92E+11,7.36E+11,7.74E+11,8.30E+11,8.85E+11,9.73E+11,1.08E+12,1.18E+12,1.30E+12,1.34E+12,1.46E+12,1.57E+12,1.78E+12,1.86E+12,2.01E+12,2.14E+12,2.27E+12,2.40E+12,2.62E+12,2.81E+12,2.85E+12,3.16E+12,3.54E+12,3.78E+12
Isle of Man,IMN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.97E+11,7.33E+11,7.62E+11,8.45E+11,9.14E+11,9.82E+11,1.09E+12,1.14E+12,1.17E+12,1.29E+12,1.37E+12,1.48E+12,1.52E+12,1.64E+12,1.76E+12,1.95E+12,2.18E+12,2.41E+12,2.65E+12,2.71E+12,2.89E+12,3.21E+12,3.61E+12,3.78E+12,4.00E+12,4.31E+12,4.70E+12,4.98E+12,5.65E+12,6.27E+12,6.13E+12,7.39E+12,8.54E+12,9.09E+12
Not classified,INX,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24627126688,25909866648,27368428507,28865219863,30753518255,32483340294,35595946026,37649048443,41749012785,45262281365,50630076090,53925895665,56471445305,60004199258,64096761949,69586893314,76216100065,83552585409,84496774386,78730207039,82193080175,82384345832,82230128770,83468633480,84432222583,86785098190,93673637703,96309105171,1.01E+11,1.08E+11,94685590398,1.08E+11,1.31E+11,1.44E+11
"Iran, Islamic Rep.",IRN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29E+11,1.49E+11,1.60E+11,1.72E+11,1.73E+11,1.64E+11,1.70E+11,1.92E+11,2.04E+11,2.09E+11,2.39E+11,2.62E+11,2.99E+11,3.08E+11,3.44E+11,3.76E+11,4.27E+11,4.97E+11,4.96E+11,4.91E+11,5.36E+11,5.48E+11,6.22E+11,5.68E+11,5.64E+11,5.57E+11,5.80E+11,5.87E+11,6.33E+11,5.60E+11,5.85E+11,6.00E+11,7.41E+11,7.76E+11
Iraq,IRQ,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62517638826,55510907163,29392566850,30925547543,32222209568,34001574410,54768610519,56967378893,59735303265,63504897385,67042618641,69959002479,73229556075,84980425685,90598766611,78580065723,1.09E+11,1.14E+11,1.48E+11,1.55E+11,1.60E+11,2.08E+11,2.10E+11,2.04E+11,1.91E+11,1.95E+11,2.02E+11,2.16E+11,2.20E+11,2.11E+11,2.13E+11,,
Iceland,ISL,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2906021881,3094520327,3074331025,3004173678,3155132845,3293797867,3472383099,3786424256,4116507333,4556984069,4611392358,4581377868,4624330041,4913325187,5409433544,6117353867,6610283392,7176837557,6910454531,6154446710,6116641589,6474555635,6795887574,6977367726,7266854164,7407374429,7742630599,8402921807,8996151756,9602666553,9827812708,10845395314,12708479352,13714212349
Israel,ISR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27650433241,30646353907,33848283975,37191030703,41596360004,46056865391,49818610639,52724716861,56223542351,59477955823,70733371992,74962720945,77723925156,77605729698,83686773169,86869341735,90846760357,1.00E+11,1.02E+11,1.05E+11,1.12E+11,1.23E+11,1.29E+11,1.31E+11,1.32E+11,1.37E+11,1.53E+11,1.60E+11,1.70E+11,1.75E+11,1.63E+11,1.92E+11,2.26E+11,2.32E+11
Italy,ITA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93E+11,6.29E+11,6.57E+11,6.53E+11,6.77E+11,7.02E+11,7.22E+11,7.65E+11,8.03E+11,8.41E+11,8.85E+11,8.99E+11,9.10E+11,9.42E+11,9.62E+11,9.94E+11,1.05E+12,1.09E+12,1.15E+12,1.14E+12,1.20E+12,1.23E+12,1.20E+12,1.20E+12,1.20E+12,1.21E+12,1.30E+12,1.35E+12,1.40E+12,1.49E+12,1.35E+12,1.49E+12,1.74E+12,1.87E+12
Jamaica,JAM,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5474979296,6153551632,5881527374,7359301079,8421418842,9680507868,9347506679,9301310765,9427333235,9962721347,11095197718,11522299181,12277557495,13234510687,13760935890,14634127801,15463161639,16892376437,17964774586,15722611755,15660350720,16938941211,18238625125,18474573361,18803196424,19154644660,19699235414,20802083224,20372410788,20170365545,,,,
Jordan,JOR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8080722384,8064461148,10314157843,10378418747,10809908508,11268322200,12337600758,12952281014,14384124375,14844075709,17644971209,19013318452,19091880898,20582544995,24259658996,28787983664,32385178772,36832127197,38185504343,38265749213,39466169501,47585809571,52363506240,58335660578,58066910565,58820542762,61635132535,69233602191,68427993500,69033946125,72825781992,75324539412,,
Japan,JPN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11E+12,1.18E+12,1.24E+12,1.28E+12,1.34E+12,1.40E+12,1.46E+12,1.49E+12,1.49E+12,1.53E+12,1.63E+12,1.69E+12,1.77E+12,1.85E+12,1.92E+12,2.04E+12,2.14E+12,2.21E+12,2.28E+12,2.28E+12,2.38E+12,2.45E+12,2.56E+12,2.77E+12,2.74E+12,2.75E+12,2.59E+12,2.60E+12,2.67E+12,2.62E+12,2.58E+12,2.67E+12,2.96E+12,
Kazakhstan,KAZ,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49064643650,40149290041,32776338978,32026269810,34547449491,35267388585,38259153876,38507947809,42755094570,44946990606,52633972563,63232765917,73186770113,85745287631,98737512879,1.08E+11,1.13E+11,1.31E+11,1.50E+11,1.73E+11,1.95E+11,1.98E+11,2.10E+11,2.21E+11,2.28E+11,2.46E+11,2.75E+11,2.74E+11,3.05E+11,3.35E+11,
Kenya,KEN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44838790053,45229078878,45739747551,38164877290,36099554077,47089880320,55570332457,58011425912,61375817674,63946297425,63907651084,66581796805,66513244533,66422964420,67372090849,70035865211,73290957760,77916731519,74439994803,75347760264,81298717222,88823194295,98053927831,1.07E+11,1.16E+11,1.28E+11,1.40E+11,1.51E+11,1.66E+11,1.83E+11,1.90E+11,2.14E+11,2.41E+11,2.64E+11
Kyrgyz Republic,KGZ,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3507604649,4340696843,3962014251,5194671417,4860811290,4801647701,5151721937,5445425891,6943308057,7518712441,8858485648,10993771871,11763530544,13746901613,11609344776,12934387884,14636591993,18227412469,18703908077,19805375627,19195075530,20221046881,22509181091,22898835036,23971148679,22707467031,27534209753,35294007071,
Cambodia,KHM,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7003944608,8597838067,9314139670,8970776752,9704951116,10223285236,11087586632,12152283584,13088532385,14590610034,16920185696,19518346303,21196955447,22725608443,23152052722,22974918209,26189064403,28892583594,31526158913,32452978058,34395775579,37064576950,40383130344,42199590674,44812446839,48527988148,46578796660,46145075589,48572246328,36141236569
Kiribati,KIR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94E+11,2.19E+11,2.40E+11,2.63E+11,2.93E+11,3.32E+11,3.65E+11,3.87E+11,3.43E+11,3.90E+11,4.31E+11,4.65E+11,5.05E+11,5.14E+11,5.29E+11,5.70E+11,6.11E+11,6.60E+11,6.87E+11,6.91E+11,7.34E+11,7.80E+11,8.07E+11,7.76E+11,7.85E+11,8.39E+11,8.63E+11,8.80E+11,9.30E+11,9.51E+11,9.27E+11,9.99E+11,1.12E+12,1.17E+12
Kuwait,KWT,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18476261668,17065858223,13562890340,19573542410,19041479211,21596966263,26046434857,26974662622,29464777801,30298410985,30953200838,32392509149,37840888322,40669686837,44335134218,50937298692,56626699656,65038688596,68649872023,59923492498,54527383652,57875543648,63053277042,64737345843,69916284269,72557748771,77425682002,83073397177,89150459268,91183028328,,,,
Latin America & Caribbean (excluding high income),LAC,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45E+12,1.61E+12,1.72E+12,1.85E+12,1.92E+12,2.02E+12,2.19E+12,2.30E+12,2.35E+12,2.48E+12,2.63E+12,2.85E+12,3.12E+12,3.37E+12,3.66E+12,3.66E+12,3.96E+12,4.31E+12,4.67E+12,4.85E+12,5.03E+12,5.06E+12,5.16E+12,5.39E+12,5.74E+12,5.90E+12,5.63E+12,6.38E+12,7.43E+12,7.94E+12
Lao PDR,LAO,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543865804,7389390623,6088000161,7059674285,7588526348,7951624232,8801955940,10549996019,12668817540,12006412894,14656415693,14798313877,20727499973,21814932978,23833981875,25548845905,26455864573,,,,,,,
Lebanon,LBN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49246400590,56300791470,62403527754,65216329122,72388540312,76257729740,81817612729,86786535738,90125581520,95154259471,1.01E+11,1.00E+11,85209464521,67554367536,66876244231,
Liberia,LBR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7385373502,8943292794,8399396482,9076439244,8866037308,8900933928,9555038836,11605264933,10961919915,11510283132,11459841983,14597703593,25478825528,21801736744,30423603186,30611683542,37243543924,39941904203,42245692059,51228238958,48622706180,32780298522,47898652316,55212220131,57769699542,50633839266,51049219165,46068150265,32934482446,37637362661,29263218860,33380689706,34573902069,34848132514
St. Lucia,LCA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65E+12,1.83E+12,1.96E+12,2.10E+12,2.19E+12,2.30E+12,2.49E+12,2.61E+12,2.66E+12,2.80E+12,2.98E+12,3.24E+12,3.56E+12,3.85E+12,4.18E+12,4.18E+12,4.51E+12,4.92E+12,5.32E+12,5.53E+12,5.74E+12,5.78E+12,5.90E+12,6.16E+12,6.55E+12,6.74E+12,6.43E+12,7.31E+12,8.50E+12,9.06E+12
Least developed countries: UN classification,LDC,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72E+11,3.86E+11,4.33E+11,4.22E+11,4.47E+11,4.72E+11,5.08E+11,5.41E+11,5.88E+11,6.14E+11,6.54E+11,6.96E+11,7.66E+11,8.45E+11,9.18E+11,1.01E+12,1.06E+12,1.14E+12,1.23E+12,1.39E+12,1.46E+12,1.61E+12,1.75E+12,1.86E+12,1.96E+12,2.16E+12,2.30E+12,2.36E+12,2.58E+12,2.88E+12,3.09E+12
Low income,LIC,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44E+11,2.54E+11,2.67E+11,2.92E+11,3.33E+11,3.70E+11,3.99E+11,4.37E+11,4.63E+11,5.04E+11,5.24E+11,5.85E+11,6.11E+11,6.84E+11,7.47E+11,8.07E+11,8.38E+11,9.09E+11,9.64E+11,9.62E+11,1.03E+12,1.14E+12,
Liechtenstein,LIE,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29708758476,31894171073,33647322383,36360567281,39820020560,43777975117,44643202930,48254493254,51160430212,54172990267,59889971195,55763678260,58034530436,64837709065,70098404060,74093292444,81657799115,87625758139,95310535032,92711187588,,,,,,1.55E+11,1.64E+11,1.65E+11,1.78E+11,1.85E+11,1.61E+11,1.85E+11,2.02E+11,2.12E+11
Lower middle income,LMC,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73E+12,1.82E+12,1.94E+12,2.08E+12,2.22E+12,2.38E+12,2.62E+12,2.79E+12,2.88E+12,3.13E+12,3.36E+12,3.62E+12,3.75E+12,4.04E+12,4.35E+12,4.82E+12,5.29E+12,5.89E+12,6.37E+12,6.53E+12,6.88E+12,7.60E+12,8.68E+12,9.04E+12,9.61E+12,1.03E+13,1.10E+13,1.17E+13,1.30E+13,1.41E+13,1.41E+13,1.62E+13,1.85E+13,1.94E+13
Low & middle income,LMY,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36E+12,4.69E+12,5.01E+12,5.22E+12,5.55E+12,6.07E+12,6.59E+12,7.09E+12,7.35E+12,7.88E+12,8.61E+12,9.24E+12,9.75E+12,1.04E+13,1.14E+13,1.26E+13,1.39E+13,1.56E+13,1.70E+13,1.76E+13,1.91E+13,2.13E+13,2.39E+13,2.50E+13,2.64E+13,2.77E+13,2.94E+13,3.14E+13,3.41E+13,3.64E+13,3.61E+13,4.07E+13,4.61E+13,4.95E+13
Lesotho,LSO,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537045432,2698554913,3502987917,4015217164,4333364089,4630539147,4489937974,4569071123,5005448360,4892259440,5342810292,5394222229,5209593153,5269903702,5173823808,5693681625,
Late-demographic dividend,LTE,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22E+12,2.48E+12,2.65E+12,2.90E+12,3.15E+12,3.35E+12,3.46E+12,3.67E+12,4.10E+12,4.42E+12,4.76E+12,5.11E+12,5.64E+12,6.30E+12,7.11E+12,8.09E+12,9.09E+12,9.39E+12,1.03E+13,1.16E+13,1.29E+13,1.35E+13,1.44E+13,1.48E+13,1.57E+13,1.69E+13,1.83E+13,1.98E+13,1.96E+13,2.22E+13,2.48E+13,
Lithuania,LTU,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12093480208,13126877789,14121212895,15015545810,16043470315,17280486492,18727871423,20476558927,23689294675,26004174948,28591771944,31140954479,35524822983,38805625586,34093118506,34766318305,37766562441,40029761067,43335455827,45330507356,46768327006,49994072927,53074653465,56151038237,60712204899,58554332791,66251366098,74890125661,77360580097
Luxembourg,LUX,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5268760245,5827374064,5843337170,6111915656,6491759763,6753006323,7112505120,7554361535,8169306552,8925261315,9748947836,10176004735,11004681164,11531587563,11697729730,12052764750,13069626781,13351890073,14261463706,14294980461,14912587953,15742985857,16378812211,16931797191,17412750819,18029273830,19035911278,19985864258,21549406026,22319275531,20223911688,23317649904,25967239084,28349558445
Latvia,LVA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8085910653,7888068111,8461773237,9077810747,9305967145,9794055014,10416632140,11492130704,12570889766,13645970088,15204037144,17026046310,20099499663,22665469947,22071943950,18826922227,20241351833,21048998417,22851373466,25147319190,25409826138,25837807693,27444220072,29123594406,30702841724,32376130078,31164844361,34507715613,40802850851,42251148411
"Macao SAR, China",MAC,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671371277,2983130853,3328131313,3642947759,3978412752,4157743299,4432048612,4554855369,4549096107,4774886700,4914810232,5171980739,5530672129,5821100275,6476165326,7015374399,7678267552,8733610234,9664194250,9832183805,10638610931,12212919319,13870851900,14916772704,15930737043,16395596552,16338231263,16708265869,17782726726,18395807103,15722491170,18088310165,18315119341,
St. Martin (French part),MAF,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40585632598,46903316064,46417260822,46004681388,51024140800,50703448305,57389666793,55992398706,52616442673,54695773231,56963227229,58667606010,60877023171,64779098495,69125182520,74901061443,81763446003,89475230842,99851587777,1.03E+11,1.09E+11,1.18E+11,1.27E+11,1.29E+11,1.42E+11,1.45E+11,1.49E+11,1.60E+11,1.57E+11,1.63E+11,1.50E+11,1.86E+11,2.04E+11,2.14E+11
Monaco,MCO,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4011831496,4826784967,5066998967,5432744895,5279040974,6393356372,6992660316,7644189984,9345171337,9723317076,11074607586,12109935256,13176628161,14231388229,13126009660,14847640029,16773368225,18074395614,18138770873,20136691662,20065475946,21784873650,23971957871,25320678168,27428154887,26149294084,31939806068,30823632014,31151288871
Madagascar,MDG,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7826861970,7865471441,7283016445,7750999467,8484904123,12485697324,12914208026,13394684163,13304661344,13821298408,14965277203,15049981335,15543849155,16277446177,16353546615,19000238914,19267086496,19636618076,21580483350,22044944824,23394922647,24580715683,26591876217,28174791107,27946905431,28889478920,30657834241,31057900053,32524449164,34267769652,34611386055,37729149314,38731812358,39500591671
Maldives,MDV,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.30E+11,7.92E+11,8.28E+11,8.44E+11,8.74E+11,8.90E+11,9.58E+11,1.06E+12,1.10E+12,1.14E+12,1.26E+12,1.34E+12,1.44E+12,1.51E+12,1.66E+12,1.82E+12,2.00E+12,2.32E+12,2.48E+12,2.52E+12,2.64E+12,2.78E+12,3.18E+12,3.20E+12,3.36E+12,3.42E+12,3.50E+12,3.71E+12,3.98E+12,4.07E+12,4.02E+12,4.40E+12,4.94E+12,5.14E+12
Mexico,MEX,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63E+11,5.00E+11,5.38E+11,4.83E+11,5.19E+11,4.97E+11,5.26E+11,5.77E+11,6.21E+11,6.57E+11,7.15E+11,7.50E+11,7.53E+11,8.15E+11,8.54E+11,9.31E+11,1.02E+12,1.05E+12,1.11E+12,1.04E+12,1.11E+12,1.19E+12,1.24E+12,1.31E+12,1.37E+12,1.41E+12,1.51E+12,1.52E+12,1.57E+12,1.58E+12,1.43E+12,1.63E+12,1.95E+12,2.07E+12
Marshall Islands,MHL,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123647227.8,125586098.8,132360435.5,129685298.5,131952145.5,140667825.5,157614916.5,163726198,176425735.3,174466648.4,179563450.6,,
Middle income,MIC,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22E+12,4.55E+12,4.88E+12,5.08E+12,5.40E+12,5.89E+12,6.43E+12,6.92E+12,7.17E+12,7.69E+12,8.41E+12,9.02E+12,9.52E+12,1.02E+13,1.11E+13,1.23E+13,1.36E+13,1.52E+13,1.66E+13,1.72E+13,1.87E+13,2.08E+13,2.34E+13,2.44E+13,2.58E+13,2.71E+13,2.87E+13,3.06E+13,3.33E+13,3.56E+13,3.52E+13,3.98E+13,4.51E+13,4.84E+13
North Macedonia,MKD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4513566035,5354576394,5094466345,5891490038,6883145835,7518840282,8099288269,7911533073,7250874276,8186253724,8668904373,9312675941,10152783339,10753506670,11580756150,13129376289,13490072659,14052110902,14329923270,14408339888,15347149595,15989692989,16683982657,17890023496,18290881047,19202078991,20805820695,19963319003,23805064699,26467973205,28772164933
Mali,MLI,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3474078028,4071658945,4284464565,4873611727,5821764485,6167290818,6136463877,6392653592,6111071092,7198054909,7433750816,8230311647,8314300829,8710949859,9733076620,11222202240,11855769290,13172023165,14593795746,14999723868,17080578208,19091677851,20360007418,23846024780,26528874088,29091042779,32289900558,34205309628,36481730993,39297079129,38628851557,40774262700,44737608956,49121661429
Malta,MLT,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121611924,2314151166,2520726211,2630894878,2809619798,3025734434,3328796316,3417951838,3526709237,3761054752,4084912063,4236678021,4177156099,4602128604,4867619259,5186221566,5295481198,5479643428,5661257853,5871505576,6254313510,6638652182,6791716694,6999452867,7258686161,7501035554,7995594079,8394268922,9406189326,10372174303,9182879101,10346228183,12332947298,14054486548
Myanmar,MMR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74E+11,5.19E+11,5.42E+11,5.36E+11,5.54E+11,5.57E+11,5.99E+11,6.79E+11,7.11E+11,7.42E+11,8.22E+11,8.77E+11,9.47E+11,9.92E+11,1.09E+12,1.19E+12,1.30E+12,1.51E+12,1.58E+12,1.68E+12,1.79E+12,1.86E+12,2.23E+12,2.22E+12,2.29E+12,2.33E+12,2.37E+12,2.50E+12,2.72E+12,2.75E+12,2.86E+12,3.07E+12,3.43E+12,3.52E+12
Montenegro,MNE,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357871728,2544603670,2519563370,2411065267,2604398626,2672395821,4306015473,5032346863,5687962667,5120595469,5588186493,5965382697,5779875777,6090102584,6317765270,6618084470,7199072276,7537842532,8067505057,8697062516,8088692182,8889057985,10847822656,11716836612
